temperature,pressure,P,merit,mode,role
276.0292749,6779.291877,0,-0.51412985,-1,dead
293.7265861,10497.08179,0,-0.51554729,-1,dead
282.9573009,7584.315344,0,-0.51741048,-1,dead
237.4298351,8792.037218,0,-0.51773499,-1,dead
265.7226562,5714.84375,0,-0.52099932,-1,dead
236.0876347,7326.386456,0,-0.5244559,-1,dead
287.9359512,8197.617746,0,-0.52792019,-1,dead
295.78125,10156.25,0,-0.52910827,-1,dead
241.9921875,10554.6875,0,-0.53175493,-1,dead
266.25,5750,0,-0.53228022,-1,dead
236.71875,8093.75,0,-0.53353092,-1,dead
237.5976562,9089.84375,0,-0.53486686,-1,dead
294.0234375,10648.4375,0,-0.54067281,-1,dead
236.9176752,8401.793167,0,-0.54585836,-1,dead
281.015625,7296.875,0,-0.54615467,-1,dead
242.5195312,10730.46875,0,-0.54617588,-1,dead
294.7265625,10601.5625,0,-0.54815371,-1,dead
292.96875,8843.75,0,-0.54857869,-1,dead
298.2421875,9804.6875,0,-0.55930413,-1,dead
296.2891458,10401.47424,0,-0.55963115,-1,dead
234.7851562,5902.34375,0,-0.56666871,-1,dead
235.3125,6687.5,0,-0.56692138,-1,dead
276.5247939,6721.316845,0,-0.58067448,-1,dead
298.7695312,9980.46875,0,-0.58324883,-1,dead
296.7517404,10530.05776,0,-0.58552728,-1,dead
234.4564756,5424.53644,0,-0.58787778,-1,dead
283.6320068,7530.297617,0,-0.59093071,-1,dead
234.5231387,5727.1251,0,-0.59324204,-1,dead
269.2382812,5949.21875,0,-0.59592849,-1,dead
238.4765625,9851.5625,0,-0.59800565,-1,dead
298.7948523,10170.33455,0,-0.59903349,-1,dead
297.7148438,10425.78125,0,-0.59985597,-1,dead
280.1367188,7097.65625,0,-0.60106897,-1,dead
296.6601562,10777.34375,0,-0.60652869,-1,dead
279.1604027,6962.855964,0,-0.61397844,-1,dead
271.5234375,6148.4375,0,-0.61408259,-1,dead
291.9140625,8539.0625,0,-0.62091839,-1,dead
299.6306525,9577.422449,0,-0.65473347,-1,dead
298.8043625,10882.72412,0,-0.66124518,-1,dead
233.8912802,5258.804168,0,-0.66447466,-1,dead
295.8085696,8990.241008,0,-0.66451965,-1,dead
233.90625,5281.25,0,-0.66491365,-1,dead
237.5403348,9758.304934,0,-0.66515991,-1,dead
299.8315272,10641.51629,0,-0.66708381,-1,dead
236.5429688,8691.40625,0,-0.67234551,-1,dead
237.7734375,9898.4375,0,-0.67627262,-1,dead
299.296875,10953.125,0,-0.67749954,-1,dead
239.3554688,10378.90625,0,-0.68506596,-1,dead
296.9571766,9104.614592,0,-0.68787507,-1,dead
234.9609375,7085.9375,0,-0.69099998,-1,dead
272.2265625,6101.5625,0,-0.69708141,-1,dead
233.7304688,5503.90625,0,-0.70149459,-1,dead
269.4747778,5830.567386,0,-0.7021438,-1,dead
293.4322682,8573.816486,0,-0.70312344,-1,dead
274.1601562,6277.34375,0,-0.70864621,-1,dead
233.538027,5323.693034,0,-0.7193531,-1,dead
275.1450429,6358.869532,0,-0.72432929,-1,dead
298.0664062,9183.59375,0,-0.72464377,-1,dead
284.3554688,7378.90625,0,-0.72492174,-1,dead
235.1422149,7490.168179,0,-0.72691307,-1,dead
292.9343982,8456.48852,0,-0.72734387,-1,dead
288.3988007,7848.271088,0,-0.73687388,-1,dead
283.6731392,7270.31314,0,-0.74111082,-1,dead
287.5195312,7730.46875,0,-0.74243931,-1,dead
239.7067631,10694.755,0,-0.74484054,-1,dead
290.859375,8140.625,0,-0.74694406,-1,dead
288.8534771,7870.736917,0,-0.75359898,-1,dead
277.3242188,6535.15625,0,-0.75876461,-1,dead
290.0155592,7996.411235,0,-0.76494169,-1,dead
296.3085938,8832.03125,0,-0.77213894,-1,dead
276.796875,6453.125,0,-0.77702458,-1,dead
263.7762411,5216.614005,0,-0.78104756,-1,dead
277.5,6500,0,-0.79647423,-1,dead
286.9921875,7554.6875,0,-0.80531527,-1,dead
287.2279342,7569.792364,0,-0.80878578,-1,dead
232.8987544,5421.022417,0,-0.82376288,-1,dead
263.7890625,5164.0625,0,-0.82704049,-1,dead
239.53125,10906.25,0,-0.82869274,-1,dead
278.0273438,6488.28125,0,-0.84264697,-1,dead
293.8476562,8339.84375,0,-0.8493809,-1,dead
298.9453125,9007.8125,0,-0.86260052,-1,dead
238.4920168,10767.56092,0,-0.86730692,-1,dead
280.4882812,6699.21875,0,-0.87472914,-1,dead
280.408278,6682.297395,0,-0.88190234,-1,dead
268.0078125,5445.3125,0,-0.90223118,-1,dead
234.4335938,7707.03125,0,-0.90559748,-1,dead
282.7734375,6898.4375,0,-0.90829199,-1,dead
291.2109375,7835.9375,0,-0.93884894,-1,dead
235.8358599,9309.450329,0,-0.93940946,-1,dead
270.9960938,5644.53125,0,-0.96196532,-1,dead
297.1875,8562.5,0,-0.96258532,-1,dead
232.1776182,5616.380229,0,-0.96536912,-1,dead
235.6640625,9289.0625,0,-0.9737944,-1,dead
292.8139065,7960.454585,0,-0.97922228,-1,dead
232.8515625,6476.5625,0,-0.98542723,-1,dead
283.4765625,6851.5625,0,-0.99157673,-1,dead
298.9633564,8749.187701,0,-0.99169307,-1,dead
265.0693394,5073.71554,0,-1.0017875,-1,dead
267.1289062,5246.09375,0,-1.00321117,-1,dead
285.4101562,7027.34375,0,-1.01698686,-1,dead
237.2460938,10894.53125,0,-1.02318242,-1,dead
282.1952665,6663.508497,0,-1.02756047,-1,dead
275.2148438,5925.78125,0,-1.05599568,-1,dead
284.223932,6795.536369,0,-1.08482123,-1,dead
235.4882812,9699.21875,0,-1.09578737,-1,dead
288.046875,7203.125,0,-1.09700741,-1,dead
236.015625,10296.875,0,-1.10374249,-1,dead
234.0820312,8292.96875,0,-1.10707062,-1,dead
233.203125,7484.375,0,-1.11802912,-1,dead
273.28125,5656.25,0,-1.12125403,-1,dead
234.609375,8890.625,0,-1.12226895,-1,dead
296.8359375,8210.9375,0,-1.1275687,-1,dead
232.1484375,6523.4375,0,-1.13370599,-1,dead
236.0492714,10504.24676,0,-1.13761934,-1,dead
231.09375,5468.75,0,-1.14155291,-1,dead
